id,user,uid,version,changeset,timestamp 
377390790,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:20Z
377390791,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:20Z
377390792,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:20Z
377390793,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:20Z
377390794,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:20Z
377390795,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:20Z
377390796,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:20Z
377390797,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:20Z
377390799,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:20Z
377390800,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:20Z
377390801,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:21Z
377390802,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:21Z
377390804,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:21Z
377390805,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:21Z
377390806,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:21Z
377390809,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:21Z
377390810,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:21Z
377390811,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:21Z
377390812,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:22Z
377390813,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:22Z
377390814,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:22Z
377390815,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:22Z
377390816,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:22Z
377390817,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:22Z
377390818,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:22Z
377390819,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:22Z
377390820,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:22Z
377390821,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:22Z
377390822,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:22Z
377390823,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:22Z
377390824,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:22Z
377390825,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:22Z
377390826,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:22Z
377390827,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:23Z
377390828,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:23Z
377390829,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:23Z
377390830,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:23Z
377390831,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:23Z
377390832,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:23Z
377390833,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:23Z
377390834,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:23Z
377390835,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:23Z
377390836,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:23Z
377390837,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:23Z
377390838,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:23Z
377390839,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:23Z
377390840,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:23Z
377390841,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:23Z
377390842,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:23Z
377390843,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:24Z
377390844,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:24Z
377390845,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:24Z
377390846,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:24Z
377390847,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:24Z
377390848,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:24Z
377390849,n76_cupertino_import,3343986,1,34939170,2015-10-28T23:37:24Z
377404005,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:05Z
377404007,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:05Z
377404008,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:05Z
377404010,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:05Z
377404011,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:05Z
377404013,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:05Z
377404014,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:05Z
377404015,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:05Z
377404016,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:05Z
377404017,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:05Z
377404018,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:05Z
377404019,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:06Z
377404020,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:06Z
377404021,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:06Z
377404022,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:06Z
377404023,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:06Z
377404024,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:06Z
377404025,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:06Z
377404026,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:06Z
377404027,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:06Z
377404028,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:06Z
377404029,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:06Z
377404030,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:06Z
377404031,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:06Z
377404032,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:06Z
377404033,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:07Z
377404034,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:07Z
377404035,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:07Z
377404036,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:07Z
377404037,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:07Z
377404038,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:07Z
377404039,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:07Z
377404040,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:07Z
377404041,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:08Z
377404042,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:08Z
377404043,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:08Z
377404044,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:08Z
377404045,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:08Z
377404046,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:08Z
377404047,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:08Z
377404048,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:09Z
377404049,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:09Z
377404050,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:09Z
377404051,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:09Z
377404052,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:09Z
377404053,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:09Z
377404054,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:09Z
377404055,calfarome,2511706,2,37090062,2016-02-08T21:35:15Z
377404056,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:10Z
377404057,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:10Z
377404058,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:10Z
377404059,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:10Z
377404060,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:10Z
377404061,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:10Z
377404062,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:11Z
377404063,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:11Z
377404064,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:11Z
377404065,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:11Z
377404066,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:11Z
377404067,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:11Z
377404068,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:11Z
377404069,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:11Z
377404070,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:12Z
377404071,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:12Z
377404072,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:12Z
377404073,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:12Z
377404074,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:12Z
377404076,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:12Z
377404077,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:12Z
377404080,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:13Z
377404082,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:13Z
377404085,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:13Z
377404086,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:13Z
377404088,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:13Z
377404091,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:13Z
377404092,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:14Z
377404093,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:14Z
377404094,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:14Z
377404095,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:14Z
377404096,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:14Z
377404097,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:14Z
377404098,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:14Z
377404099,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:15Z
377404100,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:15Z
377404101,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:15Z
377404102,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:15Z
377404103,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:15Z
377404104,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:15Z
377404105,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:15Z
377404106,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:16Z
377404107,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:16Z
377404108,karitotp,2748195,2,37103733,2016-02-09T15:20:35Z
377404109,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:16Z
377404110,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:16Z
377404111,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:16Z
377404112,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:17Z
377404113,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:17Z
377404114,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:17Z
377404115,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:17Z
377404116,erjiang_imports,2074282,2,35020588,2015-11-01T20:15:45Z
377404117,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:17Z
377404118,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:17Z
377404119,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:17Z
377404120,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:18Z
377404121,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:18Z
377404122,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:18Z
377404123,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:18Z
377404124,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:18Z
377404125,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:18Z
377404126,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:19Z
377404127,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:19Z
377404128,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:19Z
377404129,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:19Z
377404130,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:19Z
377404131,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:19Z
377404132,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:19Z
377404133,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:20Z
377404134,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:20Z
377404135,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:20Z
377404136,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:20Z
377404137,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:20Z
377404138,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:20Z
377404139,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:20Z
377404141,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:21Z
377404144,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:21Z
377404147,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:21Z
377404150,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:21Z
377404152,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:21Z
377404153,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:22Z
377404154,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:22Z
377404155,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:22Z
377404156,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:22Z
377404157,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:22Z
377404158,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:22Z
377404159,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:22Z
377404160,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:23Z
377404161,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:23Z
377404162,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:23Z
377404163,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:23Z
377404164,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:23Z
377404165,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:23Z
377404166,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:23Z
377404167,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:24Z
377404168,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:24Z
377404169,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:24Z
377404170,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:24Z
377404171,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:24Z
377404172,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:24Z
377404173,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:25Z
377404174,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:25Z
377404175,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:25Z
377404176,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:25Z
377404177,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:25Z
377404178,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:25Z
377404179,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:25Z
377404180,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:25Z
377404181,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:26Z
377404182,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:26Z
377404183,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:26Z
377404184,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:26Z
377404185,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:26Z
377404186,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:26Z
377404187,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:26Z
377404188,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:27Z
377404189,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:27Z
377404190,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:27Z
377404191,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:27Z
377404192,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:27Z
377404193,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:27Z
377404194,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:28Z
377404195,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:28Z
377404196,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:28Z
377404197,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:28Z
377404198,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:28Z
377404199,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:28Z
377404200,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:28Z
377404201,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:28Z
377404202,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:29Z
377404203,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:29Z
377404204,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:29Z
377404205,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:29Z
377404206,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:29Z
377404207,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:29Z
377404208,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:29Z
377404209,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:30Z
377404210,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:30Z
377404211,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:30Z
377404212,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:30Z
377404213,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:30Z
377404214,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:30Z
377404215,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:30Z
377404216,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:31Z
377404217,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:31Z
377404218,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:31Z
377404219,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:31Z
377404220,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:31Z
377404221,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:31Z
377404222,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:31Z
377404223,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:32Z
377404224,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:32Z
377404225,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:32Z
377404226,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:32Z
377404227,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:32Z
377404228,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:32Z
377404229,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:32Z
377404230,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:32Z
377404231,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:33Z
377404232,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:33Z
377404233,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:33Z
377404234,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:33Z
377404235,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:33Z
377404236,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:33Z
377404237,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:33Z
377404238,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:34Z
377404239,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:34Z
377404240,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:34Z
377404241,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:34Z
377404242,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:34Z
377404243,n76_cupertino_import,3343986,2,34963830,2015-10-30T03:30:50Z
377404244,calfarome,2511706,3,37088433,2016-02-08T20:23:04Z
377404245,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:35Z
377404246,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:35Z
377404247,n76_cupertino_import,3343986,2,34963830,2015-10-30T03:30:50Z
377404248,n76_cupertino_import,3343986,2,34963830,2015-10-30T03:30:50Z
377404249,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:35Z
377404250,n76_cupertino_import,3343986,2,34963830,2015-10-30T03:30:50Z
377404251,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:35Z
377404254,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:36Z
377404255,n76_cupertino_import,3343986,2,34963830,2015-10-30T03:30:50Z
377404256,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:36Z
377404257,calfarome,2511706,3,37088646,2016-02-08T20:33:12Z
377404258,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:36Z
377404259,n76_cupertino_import,3343986,2,34963830,2015-10-30T03:30:51Z
377404260,n76_cupertino_import,3343986,2,34963830,2015-10-30T03:30:51Z
377404261,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:37Z
377404262,n76_cupertino_import,3343986,2,34963830,2015-10-30T03:30:51Z
377404263,n76_cupertino_import,3343986,2,34963830,2015-10-30T03:30:51Z
377404264,n76_cupertino_import,3343986,2,34963830,2015-10-30T03:30:51Z
377404265,calfarome,2511706,2,37088646,2016-02-08T20:33:12Z
377404266,calfarome,2511706,2,37088646,2016-02-08T20:33:12Z
377404267,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:37Z
377404268,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:38Z
377404269,calfarome,2511706,2,37088742,2016-02-08T20:36:57Z
377404270,calfarome,2511706,2,37088646,2016-02-08T20:33:12Z
377404271,calfarome,2511706,2,37088433,2016-02-08T20:23:04Z
377404272,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:38Z
377404273,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:38Z
377404274,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:39Z
377404275,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:39Z
377404276,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:39Z
377404277,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:39Z
377404278,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:39Z
377404279,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:39Z
377404280,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:40Z
377404281,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:40Z
377404282,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:40Z
377404283,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:40Z
377404284,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:40Z
377404285,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:40Z
377404286,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:40Z
377404287,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:40Z
377404288,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:41Z
377404289,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:41Z
377404290,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:41Z
377404291,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:41Z
377404292,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:41Z
377404293,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:41Z
377404294,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:41Z
377404295,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:42Z
377404296,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:42Z
377404297,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:42Z
377404298,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:42Z
377404299,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:42Z
377404300,n76_cupertino_import,3343986,2,34963783,2015-10-30T03:22:34Z
377404301,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:42Z
377404302,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:43Z
377404303,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:43Z
377404304,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:43Z
377404305,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:43Z
377404306,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:43Z
377404307,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:43Z
377404308,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:43Z
377404309,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:44Z
377404310,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:44Z
377404311,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:44Z
377404312,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:44Z
377404313,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:44Z
377404314,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:44Z
377404315,n76_cupertino_import,3343986,2,34963830,2015-10-30T03:30:51Z
377404316,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:45Z
377404317,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:45Z
377404318,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:45Z
377404319,n76_cupertino_import,3343986,2,34963783,2015-10-30T03:22:34Z
377404320,calfarome,2511706,3,37088433,2016-02-08T20:23:04Z
377404321,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:45Z
377404322,n76_cupertino_import,3343986,2,34963783,2015-10-30T03:22:34Z
377404323,n76_cupertino_import,3343986,2,34963783,2015-10-30T03:22:35Z
377404324,calfarome,2511706,3,37088433,2016-02-08T20:23:05Z
377404325,n76_cupertino_import,3343986,2,34963783,2015-10-30T03:22:35Z
377404326,n76_cupertino_import,3343986,2,34963783,2015-10-30T03:22:35Z
377404327,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:46Z
377404328,n76_cupertino_import,3343986,2,34963783,2015-10-30T03:22:35Z
377404329,calfarome,2511706,3,37088433,2016-02-08T20:23:05Z
377404330,n76_cupertino_import,3343986,1,34940507,2015-10-29T03:05:47Z
